order_week,pickup_cluster,cluster_orders,cluster_net_customers,income_segment,ps_tag_link,ps_tag_auto,segment_level_orders,segment_level_orders%,segment_level_customers,segment_level_customers%
13/03/23,Manikonda,17696,12078,HIGH_INCOME,PS,PS,488,2.76,302,2.5
13/03/23,Manikonda,17696,12078,HIGH_INCOME,PS,UNKNOWN,425,2.4,331,2.74
13/03/23,Manikonda,17696,12078,HIGH_INCOME,UNKNOWN,NPS,373,2.11,283,2.34
13/03/23,Manikonda,17696,12078,HIGH_INCOME,UNKNOWN,PS,259,1.46,186,1.54
13/03/23,Manikonda,17696,12078,HIGH_INCOME,UNKNOWN,UNKNOWN,3106,17.55,2328,19.27
13/03/23,Manikonda,17696,12078,LOW_INCOME,NPS,NPS,1704,9.63,958,7.93
13/03/23,Manikonda,17696,12078,LOW_INCOME,NPS,PS,934,5.28,546,4.52
13/03/23,Manikonda,17696,12078,LOW_INCOME,NPS,UNKNOWN,1206,6.82,789,6.53
13/03/23,Manikonda,17696,12078,LOW_INCOME,PS,NPS,779,4.4,492,4.07
13/03/23,Manikonda,17696,12078,LOW_INCOME,PS,PS,547,3.09,346,2.86
13/03/23,Manikonda,17696,12078,LOW_INCOME,PS,UNKNOWN,671,3.79,510,4.22
13/03/23,Manikonda,17696,12078,LOW_INCOME,UNKNOWN,NPS,454,2.57,354,2.93
13/03/23,Manikonda,17696,12078,LOW_INCOME,UNKNOWN,PS,308,1.74,248,2.05
13/03/23,Manikonda,17696,12078,LOW_INCOME,UNKNOWN,UNKNOWN,903,5.1,838,6.94
13/03/23,Manikonda,17696,12078,UNKNOWN,NPS,NPS,404,2.28,209,1.73
13/03/23,Manikonda,17696,12078,UNKNOWN,NPS,PS,223,1.26,135,1.12
13/03/23,Manikonda,17696,12078,UNKNOWN,NPS,UNKNOWN,199,1.12,137,1.13
13/03/23,Manikonda,17696,12078,UNKNOWN,PS,NPS,106,0.6,82,0.68
13/03/23,Manikonda,17696,12078,UNKNOWN,PS,PS,108,0.61,60,0.5
13/03/23,Manikonda,17696,12078,UNKNOWN,PS,UNKNOWN,152,0.86,108,0.89
13/03/23,Manikonda,17696,12078,UNKNOWN,UNKNOWN,NPS,61,0.34,53,0.44
13/03/23,Manikonda,17696,12078,UNKNOWN,UNKNOWN,PS,68,0.38,52,0.43
13/03/23,Manikonda,17696,12078,UNKNOWN,UNKNOWN,UNKNOWN,652,3.68,512,4.24
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,NPS,NPS,1007,5.93,723,5.42
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,NPS,PS,606,3.57,426,3.19
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,NPS,UNKNOWN,1059,6.24,808,6.06
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,PS,NPS,553,3.26,407,3.05
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,PS,PS,300,1.77,229,1.72
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,PS,UNKNOWN,593,3.49,492,3.69
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,UNKNOWN,NPS,264,1.55,232,1.74
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,UNKNOWN,PS,160,0.94,131,0.98
13/03/23,Kukatpally,16981,13340,HIGH_INCOME,UNKNOWN,UNKNOWN,2681,15.79,2260,16.94
13/03/23,Kukatpally,16981,13340,LOW_INCOME,NPS,NPS,1422,8.37,1014,7.6
13/03/23,Kukatpally,16981,13340,LOW_INCOME,NPS,PS,862,5.08,590,4.42
13/03/23,Kukatpally,16981,13340,LOW_INCOME,NPS,UNKNOWN,1647,9.7,1249,9.36
13/03/23,Kukatpally,16981,13340,LOW_INCOME,PS,NPS,778,4.58,570,4.27
13/03/23,Kukatpally,16981,13340,LOW_INCOME,PS,PS,430,2.53,341,2.56
13/03/23,Kukatpally,16981,13340,LOW_INCOME,PS,UNKNOWN,945,5.57,767,5.75
13/03/23,Kukatpally,16981,13340,LOW_INCOME,UNKNOWN,NPS,368,2.17,319,2.39
13/03/23,Kukatpally,16981,13340,LOW_INCOME,UNKNOWN,PS,226,1.33,179,1.34
13/03/23,Kukatpally,16981,13340,LOW_INCOME,UNKNOWN,UNKNOWN,1253,7.38,1174,8.8
13/03/23,Kukatpally,16981,13340,UNKNOWN,NPS,NPS,242,1.43,170,1.27
13/03/23,Kukatpally,16981,13340,UNKNOWN,NPS,PS,199,1.17,119,0.89
13/03/23,Kukatpally,16981,13340,UNKNOWN,NPS,UNKNOWN,264,1.55,208,1.56
13/03/23,Kukatpally,16981,13340,UNKNOWN,PS,NPS,123,0.72,89,0.67
13/03/23,Kukatpally,16981,13340,UNKNOWN,PS,PS,99,0.58,74,0.55
13/03/23,Kukatpally,16981,13340,UNKNOWN,PS,UNKNOWN,131,0.77,112,0.84
13/03/23,Kukatpally,16981,13340,UNKNOWN,UNKNOWN,NPS,63,0.37,57,0.43
13/03/23,Kukatpally,16981,13340,UNKNOWN,UNKNOWN,PS,28,0.16,28,0.21
13/03/23,Kukatpally,16981,13340,UNKNOWN,UNKNOWN,UNKNOWN,678,3.99,572,4.29
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,NPS,NPS,1221,7.2,772,6.33
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,NPS,PS,822,4.84,528,4.33
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,NPS,UNKNOWN,1096,6.46,759,6.22
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,PS,NPS,504,2.97,390,3.2
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,PS,PS,356,2.1,245,2.01
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,PS,UNKNOWN,536,3.16,424,3.47
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,UNKNOWN,NPS,251,1.48,213,1.75
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,UNKNOWN,PS,159,0.94,132,1.08
13/03/23,Hitech City 2,16968,12202,HIGH_INCOME,UNKNOWN,UNKNOWN,3055,18,2305,18.89
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,NPS,NPS,1585,9.34,948,7.77
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,NPS,PS,917,5.4,579,4.75
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,NPS,UNKNOWN,1551,9.14,1095,8.97
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,PS,NPS,586,3.45,447,3.66
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,PS,PS,337,1.99,246,2.02
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,PS,UNKNOWN,801,4.72,636,5.21
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,UNKNOWN,NPS,276,1.63,221,1.81
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,UNKNOWN,PS,179,1.05,152,1.25
13/03/23,Hitech City 2,16968,12202,LOW_INCOME,UNKNOWN,UNKNOWN,766,4.51,720,5.9
13/03/23,Hitech City 2,16968,12202,UNKNOWN,NPS,NPS,374,2.2,216,1.77
13/03/23,Hitech City 2,16968,12202,UNKNOWN,NPS,PS,220,1.3,129,1.06
13/03/23,Hitech City 2,16968,12202,UNKNOWN,NPS,UNKNOWN,313,1.84,223,1.83
13/03/23,Hitech City 2,16968,12202,UNKNOWN,PS,NPS,84,0.5,63,0.52
13/03/23,Hitech City 2,16968,12202,UNKNOWN,PS,PS,76,0.45,61,0.5
13/03/23,Hitech City 2,16968,12202,UNKNOWN,PS,UNKNOWN,162,0.95,122,1
13/03/23,Hitech City 2,16968,12202,UNKNOWN,UNKNOWN,NPS,65,0.38,49,0.4
13/03/23,Hitech City 2,16968,12202,UNKNOWN,UNKNOWN,PS,31,0.18,22,0.18
13/03/23,Hitech City 2,16968,12202,UNKNOWN,UNKNOWN,UNKNOWN,645,3.8,505,4.14
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,NPS,NPS,951,5.78,598,5
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,NPS,PS,564,3.43,368,3.07
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,NPS,UNKNOWN,698,4.24,514,4.29
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,PS,NPS,605,3.68,383,3.2
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,PS,PS,349,2.12,226,1.89
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,PS,UNKNOWN,388,2.36,308,2.57
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,UNKNOWN,NPS,357,2.17,285,2.38
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,UNKNOWN,PS,239,1.45,207,1.73
13/03/23,Saroor Nagar,16458,11969,HIGH_INCOME,UNKNOWN,UNKNOWN,2283,13.87,1800,15.04
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,NPS,NPS,1587,9.64,979,8.18
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,NPS,PS,937,5.69,575,4.8
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,NPS,UNKNOWN,1246,7.57,858,7.17
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,PS,NPS,883,5.37,591,4.94
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,PS,PS,486,2.95,328,2.74
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,PS,UNKNOWN,780,4.74,572,4.78
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,UNKNOWN,NPS,626,3.8,531,4.44
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,UNKNOWN,PS,466,2.83,386,3.22
13/03/23,Saroor Nagar,16458,11969,LOW_INCOME,UNKNOWN,UNKNOWN,1433,8.71,1314,10.98
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,NPS,NPS,239,1.45,142,1.19
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,NPS,PS,148,0.9,95,0.79
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,NPS,UNKNOWN,174,1.06,121,1.01
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,PS,NPS,118,0.72,85,0.71
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,PS,PS,79,0.48,54,0.45
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,PS,UNKNOWN,134,0.81,87,0.73
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,UNKNOWN,NPS,107,0.65,83,0.69
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,UNKNOWN,PS,76,0.46,55,0.46
13/03/23,Saroor Nagar,16458,11969,UNKNOWN,UNKNOWN,UNKNOWN,505,3.07,424,3.54
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,NPS,NPS,850,5.26,538,4.83
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,NPS,PS,517,3.2,314,2.82
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,NPS,UNKNOWN,634,3.93,425,3.82
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,PS,NPS,521,3.23,338,3.04
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,PS,PS,344,2.13,229,2.06
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,PS,UNKNOWN,428,2.65,282,2.53
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,UNKNOWN,NPS,313,1.94,251,2.25
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,UNKNOWN,PS,226,1.4,178,1.6
13/03/23,Bodduppal,16149,11133,HIGH_INCOME,UNKNOWN,UNKNOWN,2231,13.82,1700,15.27
13/03/23,Bodduppal,16149,11133,LOW_INCOME,NPS,NPS,1528,9.46,864,7.76
13/03/23,Bodduppal,16149,11133,LOW_INCOME,NPS,PS,995,6.16,588,5.28
13/03/23,Bodduppal,16149,11133,LOW_INCOME,NPS,UNKNOWN,1292,8,805,7.23
13/03/23,Bodduppal,16149,11133,LOW_INCOME,PS,NPS,876,5.42,521,4.68
13/03/23,Bodduppal,16149,11133,LOW_INCOME,PS,PS,456,2.82,302,2.71
13/03/23,Bodduppal,16149,11133,LOW_INCOME,PS,UNKNOWN,732,4.53,512,4.6
13/03/23,Bodduppal,16149,11133,LOW_INCOME,UNKNOWN,NPS,724,4.48,537,4.82
13/03/23,Bodduppal,16149,11133,LOW_INCOME,UNKNOWN,PS,369,2.28,297,2.67
13/03/23,Bodduppal,16149,11133,LOW_INCOME,UNKNOWN,UNKNOWN,1485,9.2,1365,12.26
13/03/23,Bodduppal,16149,11133,UNKNOWN,NPS,NPS,220,1.36,122,1.1
13/03/23,Bodduppal,16149,11133,UNKNOWN,NPS,PS,148,0.92,92,0.83
13/03/23,Bodduppal,16149,11133,UNKNOWN,NPS,UNKNOWN,197,1.22,120,1.08
13/03/23,Bodduppal,16149,11133,UNKNOWN,PS,NPS,137,0.85,81,0.73
13/03/23,Bodduppal,16149,11133,UNKNOWN,PS,PS,117,0.72,65,0.58
13/03/23,Bodduppal,16149,11133,UNKNOWN,PS,UNKNOWN,105,0.65,74,0.66
13/03/23,Bodduppal,16149,11133,UNKNOWN,UNKNOWN,NPS,93,0.58,69,0.62
13/03/23,Bodduppal,16149,11133,UNKNOWN,UNKNOWN,PS,58,0.36,40,0.36
13/03/23,Bodduppal,16149,11133,UNKNOWN,UNKNOWN,UNKNOWN,553,3.42,424,3.81
13/03/23,Begumpet,15521,11138,HIGH_INCOME,NPS,NPS,1059,6.82,680,6.11
13/03/23,Begumpet,15521,11138,HIGH_INCOME,NPS,PS,621,4,406,3.65
13/03/23,Begumpet,15521,11138,HIGH_INCOME,NPS,UNKNOWN,799,5.15,575,5.16
13/03/23,Begumpet,15521,11138,HIGH_INCOME,PS,NPS,504,3.25,358,3.21
13/03/23,Begumpet,15521,11138,HIGH_INCOME,PS,PS,300,1.93,217,1.95
13/03/23,Begumpet,15521,11138,HIGH_INCOME,PS,UNKNOWN,370,2.38,279,2.5
13/03/23,Begumpet,15521,11138,HIGH_INCOME,UNKNOWN,NPS,305,1.97,251,2.25
13/03/23,Begumpet,15521,11138,HIGH_INCOME,UNKNOWN,PS,201,1.3,168,1.51
13/03/23,Begumpet,15521,11138,HIGH_INCOME,UNKNOWN,UNKNOWN,2375,15.3,1843,16.55
13/03/23,Begumpet,15521,11138,LOW_INCOME,NPS,NPS,1609,10.37,963,8.65
13/03/23,Begumpet,15521,11138,LOW_INCOME,NPS,PS,972,6.26,577,5.18
13/03/23,Begumpet,15521,11138,LOW_INCOME,NPS,UNKNOWN,1313,8.46,910,8.17
13/03/23,Begumpet,15521,11138,LOW_INCOME,PS,NPS,701,4.52,488,4.38
13/03/23,Begumpet,15521,11138,LOW_INCOME,PS,PS,422,2.72,300,2.69
13/03/23,Begumpet,15521,11138,LOW_INCOME,PS,UNKNOWN,646,4.16,480,4.31
13/03/23,Begumpet,15521,11138,LOW_INCOME,UNKNOWN,NPS,454,2.93,370,3.32
13/03/23,Begumpet,15521,11138,LOW_INCOME,UNKNOWN,PS,318,2.05,259,2.33
13/03/23,Begumpet,15521,11138,LOW_INCOME,UNKNOWN,UNKNOWN,966,6.22,890,7.99
13/03/23,Begumpet,15521,11138,UNKNOWN,NPS,NPS,249,1.6,156,1.4
13/03/23,Begumpet,15521,11138,UNKNOWN,NPS,PS,148,0.95,93,0.83
13/03/23,Begumpet,15521,11138,UNKNOWN,NPS,UNKNOWN,221,1.42,149,1.34
13/03/23,Begumpet,15521,11138,UNKNOWN,PS,NPS,116,0.75,84,0.75
13/03/23,Begumpet,15521,11138,UNKNOWN,PS,PS,86,0.55,60,0.54
13/03/23,Begumpet,15521,11138,UNKNOWN,PS,UNKNOWN,105,0.68,76,0.68
13/03/23,Begumpet,15521,11138,UNKNOWN,UNKNOWN,NPS,51,0.33,42,0.38
13/03/23,Begumpet,15521,11138,UNKNOWN,UNKNOWN,PS,35,0.23,29,0.26
13/03/23,Begumpet,15521,11138,UNKNOWN,UNKNOWN,UNKNOWN,575,3.7,435,3.91
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,NPS,NPS,1102,7.5,668,6.49
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,NPS,PS,655,4.46,418,4.06
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,NPS,UNKNOWN,739,5.03,519,5.04
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,PS,NPS,481,3.27,326,3.17
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,PS,PS,303,2.06,206,2
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,PS,UNKNOWN,411,2.8,302,2.93
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,UNKNOWN,NPS,238,1.62,190,1.85
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,UNKNOWN,PS,149,1.01,122,1.19
13/03/23,Kothaguda 2,14694,10293,HIGH_INCOME,UNKNOWN,UNKNOWN,2617,17.81,1964,19.08
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,NPS,NPS,1506,10.25,897,8.71
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,NPS,PS,833,5.67,530,5.15
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,NPS,UNKNOWN,1144,7.79,778,7.56
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,PS,NPS,599,4.08,419,4.07
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,PS,PS,319,2.17,239,2.32
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,PS,UNKNOWN,643,4.38,465,4.52
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,UNKNOWN,NPS,298,2.03,237,2.3
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,UNKNOWN,PS,196,1.33,158,1.54
13/03/23,Kothaguda 2,14694,10293,LOW_INCOME,UNKNOWN,UNKNOWN,769,5.23,701,6.81
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,NPS,NPS,290,1.97,165,1.6
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,NPS,PS,195,1.33,119,1.16
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,NPS,UNKNOWN,242,1.65,155,1.51
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,PS,NPS,108,0.73,71,0.69
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,PS,PS,62,0.42,44,0.43
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,PS,UNKNOWN,134,0.91,91,0.88
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,UNKNOWN,NPS,44,0.3,37,0.36
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,UNKNOWN,PS,52,0.35,40,0.39
13/03/23,Kothaguda 2,14694,10293,UNKNOWN,UNKNOWN,UNKNOWN,565,3.85,432,4.2
13/03/23,Marredpally,13806,10050,HIGH_INCOME,NPS,NPS,914,6.62,554,5.51
13/03/23,Marredpally,13806,10050,HIGH_INCOME,NPS,PS,598,4.33,366,3.64
13/03/23,Marredpally,13806,10050,HIGH_INCOME,NPS,UNKNOWN,538,3.9,407,4.05
13/03/23,Marredpally,13806,10050,HIGH_INCOME,PS,NPS,498,3.61,343,3.41
13/03/23,Marredpally,13806,10050,HIGH_INCOME,PS,PS,339,2.46,225,2.24
13/03/23,Marredpally,13806,10050,HIGH_INCOME,PS,UNKNOWN,304,2.2,235,2.34
13/03/23,Marredpally,13806,10050,HIGH_INCOME,UNKNOWN,NPS,254,1.84,217,2.16
13/03/23,Marredpally,13806,10050,HIGH_INCOME,UNKNOWN,PS,197,1.43,151,1.5
13/03/23,Marredpally,13806,10050,HIGH_INCOME,UNKNOWN,UNKNOWN,1913,13.86,1535,15.27
13/03/23,Marredpally,13806,10050,LOW_INCOME,NPS,NPS,1574,11.4,941,9.36
13/03/23,Marredpally,13806,10050,LOW_INCOME,NPS,PS,1032,7.48,645,6.42
13/03/23,Marredpally,13806,10050,LOW_INCOME,NPS,UNKNOWN,1015,7.35,721,7.17
13/03/23,Marredpally,13806,10050,LOW_INCOME,PS,NPS,711,5.15,483,4.81
13/03/23,Marredpally,13806,10050,LOW_INCOME,PS,PS,440,3.19,312,3.1
13/03/23,Marredpally,13806,10050,LOW_INCOME,PS,UNKNOWN,521,3.77,414,4.12
13/03/23,Marredpally,13806,10050,LOW_INCOME,UNKNOWN,NPS,439,3.18,369,3.67
13/03/23,Marredpally,13806,10050,LOW_INCOME,UNKNOWN,PS,329,2.38,269,2.68
13/03/23,Marredpally,13806,10050,LOW_INCOME,UNKNOWN,UNKNOWN,993,7.19,938,9.33
13/03/23,Marredpally,13806,10050,UNKNOWN,NPS,NPS,231,1.67,144,1.43
13/03/23,Marredpally,13806,10050,UNKNOWN,NPS,PS,127,0.92,89,0.89
13/03/23,Marredpally,13806,10050,UNKNOWN,NPS,UNKNOWN,119,0.86,95,0.95
13/03/23,Marredpally,13806,10050,UNKNOWN,PS,NPS,100,0.72,66,0.66
13/03/23,Marredpally,13806,10050,UNKNOWN,PS,PS,43,0.31,33,0.33
13/03/23,Marredpally,13806,10050,UNKNOWN,PS,UNKNOWN,74,0.54,67,0.67
13/03/23,Marredpally,13806,10050,UNKNOWN,UNKNOWN,NPS,70,0.51,62,0.62
13/03/23,Marredpally,13806,10050,UNKNOWN,UNKNOWN,PS,39,0.28,32,0.32
13/03/23,Marredpally,13806,10050,UNKNOWN,UNKNOWN,UNKNOWN,394,2.85,337,3.35
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,NPS,NPS,926,6.78,562,5.81
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,NPS,PS,594,4.35,359,3.71
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,NPS,UNKNOWN,557,4.08,403,4.16
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,PS,NPS,438,3.21,289,2.99
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,PS,PS,243,1.78,164,1.69
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,PS,UNKNOWN,322,2.36,243,2.51
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,UNKNOWN,NPS,301,2.2,245,2.53
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,UNKNOWN,PS,190,1.39,150,1.55
13/03/23,Mothinagar,13656,9676,HIGH_INCOME,UNKNOWN,UNKNOWN,1728,12.65,1305,13.49
13/03/23,Mothinagar,13656,9676,LOW_INCOME,NPS,NPS,1627,11.91,966,9.98
13/03/23,Mothinagar,13656,9676,LOW_INCOME,NPS,PS,945,6.92,584,6.04
13/03/23,Mothinagar,13656,9676,LOW_INCOME,NPS,UNKNOWN,994,7.28,691,7.14
13/03/23,Mothinagar,13656,9676,LOW_INCOME,PS,NPS,664,4.86,450,4.65
13/03/23,Mothinagar,13656,9676,LOW_INCOME,PS,PS,455,3.33,320,3.31
13/03/23,Mothinagar,13656,9676,LOW_INCOME,PS,UNKNOWN,590,4.32,433,4.47
13/03/23,Mothinagar,13656,9676,LOW_INCOME,UNKNOWN,NPS,552,4.04,451,4.66
13/03/23,Mothinagar,13656,9676,LOW_INCOME,UNKNOWN,PS,326,2.39,275,2.84
13/03/23,Mothinagar,13656,9676,LOW_INCOME,UNKNOWN,UNKNOWN,847,6.2,787,8.13
13/03/23,Mothinagar,13656,9676,UNKNOWN,NPS,NPS,260,1.9,161,1.66
13/03/23,Mothinagar,13656,9676,UNKNOWN,NPS,PS,155,1.14,95,0.98
13/03/23,Mothinagar,13656,9676,UNKNOWN,NPS,UNKNOWN,138,1.01,105,1.09
13/03/23,Mothinagar,13656,9676,UNKNOWN,PS,NPS,95,0.7,70,0.72
13/03/23,Mothinagar,13656,9676,UNKNOWN,PS,PS,73,0.53,51,0.53
13/03/23,Mothinagar,13656,9676,UNKNOWN,PS,UNKNOWN,97,0.71,76,0.79
13/03/23,Mothinagar,13656,9676,UNKNOWN,UNKNOWN,NPS,80,0.59,68,0.7
13/03/23,Mothinagar,13656,9676,UNKNOWN,UNKNOWN,PS,53,0.39,45,0.47
13/03/23,Mothinagar,13656,9676,UNKNOWN,UNKNOWN,UNKNOWN,406,2.97,328,3.39
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,NPS,NPS,822,6.27,579,5.76
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,NPS,PS,432,3.29,322,3.2
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,NPS,UNKNOWN,702,5.35,534,5.31
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,PS,NPS,348,2.65,275,2.73
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,PS,PS,209,1.59,161,1.6
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,PS,UNKNOWN,427,3.26,326,3.24
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,UNKNOWN,NPS,226,1.72,193,1.92
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,UNKNOWN,PS,121,0.92,109,1.08
13/03/23,Ameerpet,13111,10058,HIGH_INCOME,UNKNOWN,UNKNOWN,1823,13.9,1491,14.82
13/03/23,Ameerpet,13111,10058,LOW_INCOME,NPS,NPS,1394,10.63,932,9.27
13/03/23,Ameerpet,13111,10058,LOW_INCOME,NPS,PS,857,6.54,570,5.67
13/03/23,Ameerpet,13111,10058,LOW_INCOME,NPS,UNKNOWN,1264,9.64,950,9.45
13/03/23,Ameerpet,13111,10058,LOW_INCOME,PS,NPS,623,4.75,461,4.58
13/03/23,Ameerpet,13111,10058,LOW_INCOME,PS,PS,363,2.77,273,2.71
13/03/23,Ameerpet,13111,10058,LOW_INCOME,PS,UNKNOWN,698,5.32,553,5.5
13/03/23,Ameerpet,13111,10058,LOW_INCOME,UNKNOWN,NPS,285,2.17,248,2.47
13/03/23,Ameerpet,13111,10058,LOW_INCOME,UNKNOWN,PS,185,1.41,166,1.65
13/03/23,Ameerpet,13111,10058,LOW_INCOME,UNKNOWN,UNKNOWN,908,6.93,847,8.42
13/03/23,Ameerpet,13111,10058,UNKNOWN,NPS,NPS,211,1.61,151,1.5
13/03/23,Ameerpet,13111,10058,UNKNOWN,NPS,PS,119,0.91,87,0.86
13/03/23,Ameerpet,13111,10058,UNKNOWN,NPS,UNKNOWN,231,1.76,164,1.63
13/03/23,Ameerpet,13111,10058,UNKNOWN,PS,NPS,144,1.1,99,0.98
13/03/23,Ameerpet,13111,10058,UNKNOWN,PS,PS,69,0.53,52,0.52
13/03/23,Ameerpet,13111,10058,UNKNOWN,PS,UNKNOWN,110,0.84,81,0.81
13/03/23,Ameerpet,13111,10058,UNKNOWN,UNKNOWN,NPS,40,0.31,39,0.39
13/03/23,Ameerpet,13111,10058,UNKNOWN,UNKNOWN,PS,27,0.21,23,0.23
13/03/23,Ameerpet,13111,10058,UNKNOWN,UNKNOWN,UNKNOWN,473,3.61,372,3.7
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,NPS,NPS,975,7.56,502,6.13
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,NPS,PS,557,4.32,340,4.15
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,NPS,UNKNOWN,610,4.73,382,4.67
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,PS,NPS,411,3.19,255,3.11
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,PS,PS,276,2.14,164,2
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,PS,UNKNOWN,265,2.06,184,2.25
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,UNKNOWN,NPS,187,1.45,152,1.86
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,UNKNOWN,PS,141,1.09,113,1.38
13/03/23,Banjara Hills 2,12893,8188,HIGH_INCOME,UNKNOWN,UNKNOWN,1704,13.22,1207,14.74
